sch_no,time_as,time_pe,gender,income,d_edu1,m_edu1,w_1,w_2,Y
223319,12,0,0,4,1,1,3.29,37.02147059,3
223319,4,6,0,4,0,0,3.29,37.02147059,2
223319,8,0,0,4,1,1,3.29,37.02147059,2
223319,9,3,0,7,1,1,3.29,37.02147059,2
223319,8,6,0,6,1,1,3.29,37.02147059,3
223319,9,5,0,5,1,1,3.29,37.02147059,3
223319,8,4,0,4,0,0,3.29,37.02147059,2
223319,10,4,0,6,0,0,3.29,37.02147059,2
223319,8,13,0,6,1,1,3.29,37.02147059,3
223319,8,0,0,5,1,0,3.29,37.02147059,1
223319,8,0,0,6,1,0,3.29,37.02147059,1
223319,8,0,0,3,0,0,3.29,37.02147059,3
223319,8,7,0,7,1,0,3.29,37.02147059,1
223319,8,0,0,4,1,0,3.29,37.02147059,1
223319,8,0,0,2,0,0,3.29,37.02147059,2
223319,0,0,0,5,0,0,3.29,37.02147059,1
223319,8,0,0,2,1,1,3.29,37.02147059,2
223319,8,4,0,8,0,0,3.29,37.02147059,1
223319,8,0,0,7,1,0,3.29,37.02147059,1
223319,8,10,0,7,1,1,3.29,37.02147059,3
223319,8,0,0,4,1,1,3.29,37.02147059,3
223319,8,8,0,5,0,0,3.29,37.02147059,1
223319,8,0,0,5,0,0,3.29,37.02147059,1
223319,12,0,0,2,1,1,3.29,37.02147059,3
223320,10,11,0,5,1,1,3.29,34.96472222,3
223320,10,8,0,5,0,0,3.29,34.96472222,3
223320,10,6,0,3,1,1,3.29,34.96472222,1
223320,10,4,0,4,0,0,3.29,34.96472222,1
223320,10,4,0,1,1,0,3.29,34.96472222,2
223320,10,0,0,3,0,0,3.29,34.96472222,1
223320,10,4,0,4,1,0,3.29,34.96472222,3
223320,10,8,0,4,0,0,3.29,34.96472222,2
223320,10,11,0,8,1,0,3.29,34.96472222,1
223320,10,4,0,3,0,0,3.29,34.96472222,2
223320,10,0,0,3,0,0,3.29,34.96472222,1
223320,10,6,0,5,1,0,3.29,34.96472222,1
223320,10,1,0,5,0,0,3.29,34.96472222,2
223320,10,4,0,6,0,0,3.29,34.96472222,2
223320,10,7,0,5,1,1,3.29,34.96472222,3
223320,10,0,0,4,1,1,3.29,34.96472222,1
223320,10,0,0,1,0,0,3.29,34.96472222,3
223320,10,0,0,3,1,1,3.29,34.96472222,2
223320,10,10,0,5,1,1,3.29,34.96472222,2
223320,10,7,0,4,1,0,3.29,34.96472222,2
223320,10,3,0,4,1,0,3.29,34.96472222,1
223320,10,12,0,5,1,1,3.29,34.96472222,1
223320,10,8,0,3,1,1,3.29,34.96472222,2
223320,10,4,0,3,0,0,3.29,34.96472222,1
223320,10,6,0,6,1,1,3.29,34.96472222,2
223320,10,12,0,6,0,0,3.29,34.96472222,1
223320,10,3,0,7,0,0,3.29,34.96472222,1
223320,10,4,0,5,0,0,3.29,34.96472222,3
223320,10,8,0,4,1,1,3.29,34.96472222,1
223320,10,11,0,4,0,0,3.29,34.96472222,1
223320,10,2,0,4,1,1,3.29,34.96472222,2
223320,10,8,0,3,0,0,3.29,34.96472222,3
223320,10,5,0,5,1,0,3.29,34.96472222,2
223320,10,6,0,4,1,0,3.29,34.96472222,3
223320,10,7,0,6,1,1,3.29,34.96472222,1
223320,10,6,0,5,1,0,3.29,34.96472222,2
223321,12,7,0,6,1,1,3.29,38.14333333,3
223321,10,0,0,5,1,0,3.29,38.14333333,1
223321,11,3,0,3,1,1,3.29,38.14333333,2
223321,13,6,0,4,1,1,3.29,38.14333333,1
223321,12,4,0,7,1,1,3.29,38.14333333,2
223321,10,10,0,8,1,1,3.29,38.14333333,2
223321,11,6,0,6,1,1,3.29,38.14333333,1
223321,12,4,0,4,1,1,3.29,38.14333333,3
223321,12,6,0,7,1,1,3.29,38.14333333,2
223321,10,4,0,8,1,1,3.29,38.14333333,1
223321,10,16,0,8,1,1,3.29,38.14333333,2
223321,13,11,0,4,1,1,3.29,38.14333333,1
223321,10,5,0,6,1,1,3.29,38.14333333,1
223321,10,7,0,4,1,1,3.29,38.14333333,3
223321,10,0,0,2,0,0,3.29,38.14333333,1
223321,13,4,0,6,1,1,3.29,38.14333333,3
223321,10,5,0,4,1,1,3.29,38.14333333,2
223321,10,3,0,5,1,1,3.29,38.14333333,1
223321,10,12,0,8,0,1,3.29,38.14333333,1
223321,10,10,0,4,1,1,3.29,38.14333333,2
223321,10,5,0,8,1,1,3.29,38.14333333,3
223321,10,12,0,7,1,1,3.29,38.14333333,1
223321,12,12,0,3,1,1,3.29,38.14333333,1
223321,12,8,0,6,1,1,3.29,38.14333333,2
223321,12,7,0,8,1,0,3.29,38.14333333,2
223321,10,9,0,3,1,1,3.29,38.14333333,1
223321,12,4,0,7,0,0,3.29,38.14333333,3
223321,10,14,0,5,1,1,3.29,38.14333333,3
223321,10,12,0,4,1,1,3.29,38.14333333,3
223321,10,15,0,8,1,0,3.29,38.14333333,3
223321,12,4,0,4,1,1,3.29,38.14333333,1
223321,10,9,0,4,1,0,3.29,38.14333333,2
223321,12,4,0,7,1,1,3.29,38.14333333,3
223392,9,8,1,4,1,0,3.29,40.60419355,1
223392,9,0,1,2,1,0,3.29,40.60419355,2
223392,4,11,1,6,1,1,3.29,40.60419355,2
223392,9,4,1,3,1,0,3.29,40.60419355,3
223392,9,0,1,4,0,0,3.29,40.60419355,3
223392,9,0,1,1,1,1,3.29,40.60419355,1
223392,9,4,1,3,1,0,3.29,40.60419355,1
223392,9,4,1,5,0,0,3.29,40.60419355,1
223392,9,7,1,8,1,1,3.29,40.60419355,2
223392,9,2,1,4,0,0,3.29,40.60419355,1
223392,9,0,1,2,1,0,3.29,40.60419355,1
223392,9,3,1,5,1,1,3.29,40.60419355,3
223392,9,8,1,3,0,0,3.29,40.60419355,3
223392,9,0,1,3,0,0,3.29,40.60419355,2
223392,9,4,1,4,0,0,3.29,40.60419355,1
223392,9,1,1,2,0,0,3.29,40.60419355,1
223392,9,3,1,4,0,0,3.29,40.60419355,1
223392,9,2,1,2,0,0,3.29,40.60419355,2
223392,9,9,1,5,1,1,3.29,40.60419355,3
223392,9,6,1,5,1,1,3.29,40.60419355,2
223392,9,3,1,4,1,1,3.29,40.60419355,2
223392,9,6,1,3,1,0,3.29,40.60419355,1
223392,9,3,1,3,0,0,3.29,40.60419355,3
223392,9,0,1,2,0,0,3.29,40.60419355,1
223392,9,1,1,5,0,0,3.29,40.60419355,2
223392,9,2,1,3,0,0,3.29,40.60419355,3
223392,9,4,1,6,1,1,3.29,40.60419355,2
223392,9,1,1,3,0,0,3.29,40.60419355,3
223392,9,4,1,2,0,0,3.29,40.60419355,1
223392,9,17,1,8,1,1,3.29,40.60419355,3
223392,9,0,1,8,0,0,3.29,40.60419355,3
225301,4,6,1,5,1,1,3.29,44.95464286,1
225301,4,0,1,3,1,1,3.29,44.95464286,2
225301,4,0,1,6,1,0,3.29,44.95464286,1
225301,4,0,1,8,0,0,3.29,44.95464286,1
225301,4,0,1,1,0,0,3.29,44.95464286,1
225301,4,0,1,2,0,0,3.29,44.95464286,2
225301,4,0,1,2,0,0,3.29,44.95464286,1
225301,4,0,1,4,0,0,3.29,44.95464286,1
225301,4,1,1,2,0,0,3.29,44.95464286,2
225301,4,0,1,1,0,0,3.29,44.95464286,3
225301,4,0,1,2,0,0,3.29,44.95464286,2
225301,4,12,1,4,1,0,3.29,44.95464286,2
225301,4,0,1,4,0,0,3.29,44.95464286,3
225301,4,0,1,2,0,0,3.29,44.95464286,1
225301,4,0,1,3,0,0,3.29,44.95464286,1
225301,4,0,1,3,1,1,3.29,44.95464286,2
225301,4,0,1,4,1,0,3.29,44.95464286,1
225301,0,0,1,3,1,0,3.29,44.95464286,1
225301,4,0,1,1,0,0,3.29,44.95464286,2
225301,4,6,1,6,1,1,3.29,44.95464286,2
225301,4,0,1,5,1,0,3.29,44.95464286,3
225301,4,0,1,4,1,1,3.29,44.95464286,3
225301,4,0,1,1,0,0,3.29,44.95464286,2
225301,4,0,1,4,1,1,3.29,44.95464286,1
225301,4,6,1,8,1,1,3.29,44.95464286,1
225301,4,0,1,4,0,0,3.29,44.95464286,3
225301,4,8,1,3,0,0,3.29,44.95464286,3
225301,4,0,1,4,1,1,3.29,44.95464286,1
233302,3,0,1,4,0,0,5.06,36.66857143,1
233302,3,0,1,3,1,0,5.06,36.66857143,3
233302,3,7,1,5,0,0,5.06,36.66857143,1
233302,4,9,1,6,1,1,5.06,36.66857143,3
233302,3,16,1,2,1,0,5.06,36.66857143,1
233302,4,8,1,6,1,1,5.06,36.66857143,3
233302,4,2,1,4,0,0,5.06,36.66857143,3
233302,3,10,1,4,0,0,5.06,36.66857143,1
233302,3,0,1,3,0,0,5.06,36.66857143,3
233302,3,0,1,2,1,0,5.06,36.66857143,2
233302,5,9,1,6,1,1,5.06,36.66857143,3
233302,3,0,1,4,0,0,5.06,36.66857143,2
233302,3,0,1,8,0,0,5.06,36.66857143,1
233302,3,5,1,4,0,0,5.06,36.66857143,2
233302,4,0,1,6,1,1,5.06,36.66857143,3
233302,3,0,1,6,1,0,5.06,36.66857143,1
233302,4,10,1,4,1,0,5.06,36.66857143,3
233302,3,0,1,2,0,0,5.06,36.66857143,2
233302,3,0,1,2,0,0,5.06,36.66857143,1
233302,3,0,1,4,0,0,5.06,36.66857143,1
233302,3,20,1,4,0,0,5.06,36.66857143,2
233302,3,3,1,4,0,0,5.06,36.66857143,2
233302,3,0,1,2,1,1,5.06,36.66857143,1
233302,0,0,1,4,0,0,5.06,36.66857143,1
233302,3,0,1,5,1,0,5.06,36.66857143,2
233302,3,7,1,4,1,0,5.06,36.66857143,1
233302,4,18,1,3,1,0,5.06,36.66857143,3
233302,3,21,1,3,0,0,5.06,36.66857143,2
233303,5,0,0,5,1,1,5.06,39.48923077,1
233303,9,3,1,5,1,1,5.06,39.48923077,2
233303,17,2,1,6,1,1,5.06,39.48923077,3
233303,9,5,1,4,1,1,5.06,39.48923077,1
233303,9,6,1,5,0,0,5.06,39.48923077,1
233303,9,13,1,5,1,0,5.06,39.48923077,2
233303,17,2,1,8,0,0,5.06,39.48923077,2
233303,12,4,0,8,1,1,5.06,39.48923077,3
233303,9,0,0,6,1,0,5.06,39.48923077,1
233303,5,0,1,8,1,1,5.06,39.48923077,1
233303,17,0,1,2,1,0,5.06,39.48923077,3
233303,9,7,1,4,0,0,5.06,39.48923077,3
233303,9,0,0,4,1,0,5.06,39.48923077,1
233303,9,0,0,5,1,1,5.06,39.48923077,1
233303,17,6,1,5,1,1,5.06,39.48923077,3
233303,9,0,0,5,0,0,5.06,39.48923077,1
233303,5,0,0,7,1,0,5.06,39.48923077,1
233303,21,0,0,3,0,0,5.06,39.48923077,2
233303,9,0,1,6,0,0,5.06,39.48923077,2
233303,9,0,1,2,0,0,5.06,39.48923077,2
233303,9,13,0,3,1,0,5.06,39.48923077,2
233303,9,20,0,6,1,1,5.06,39.48923077,2
233303,9,4,1,4,1,0,5.06,39.48923077,1
233303,5,0,0,4,0,0,5.06,39.48923077,1
233303,5,0,1,5,1,0,5.06,39.48923077,1
233303,9,0,1,5,0,0,5.06,39.48923077,2
233304,6,0,0,4,1,0,5.06,39.48923077,1
233304,6,8,0,4,0,0,5.06,39.48923077,1
233304,6,0,0,6,1,0,5.06,39.48923077,3
233304,6,0,0,3,0,1,5.06,39.48923077,1
233304,6,12,0,6,1,0,5.06,39.48923077,2
233304,6,11,0,6,0,0,5.06,39.48923077,3
233304,6,0,0,5,0,0,5.06,39.48923077,2
233304,6,7,0,4,0,0,5.06,39.48923077,1
233304,6,0,0,3,0,0,5.06,39.48923077,2
233304,6,5,0,5,0,0,5.06,39.48923077,3
233304,6,0,0,2,0,0,5.06,39.48923077,1
233304,6,0,0,5,0,0,5.06,39.48923077,3
233304,6,0,0,3,0,0,5.06,39.48923077,3
233304,6,0,0,3,0,0,5.06,39.48923077,1
233304,6,3,0,8,0,0,5.06,39.48923077,1
233304,6,0,0,4,0,0,5.06,39.48923077,3
233304,6,5,0,3,0,0,5.06,39.48923077,3
233304,6,0,0,4,0,1,5.06,39.48923077,2
233304,6,0,0,6,1,0,5.06,39.48923077,1
233304,6,0,0,3,0,0,5.06,39.48923077,2
233304,6,6,0,5,0,0,5.06,39.48923077,2
233304,6,0,0,5,0,0,5.06,39.48923077,1
233304,6,5,0,4,0,0,5.06,39.48923077,3
233304,6,3,0,3,0,0,5.06,39.48923077,1
233304,6,0,0,3,0,0,5.06,39.48923077,2
233304,6,0,0,3,0,0,5.06,39.48923077,2
233305,3,5,0,5,1,0,5.06,36.66857143,3
233305,3,10,0,5,1,1,5.06,36.66857143,1
233305,3,0,0,3,0,0,5.06,36.66857143,3
233305,3,3,0,4,0,0,5.06,36.66857143,1
233305,3,7,0,4,0,1,5.06,36.66857143,3
233305,3,10,0,6,1,1,5.06,36.66857143,2
233305,3,0,0,2,0,0,5.06,36.66857143,3
233305,3,0,0,6,1,0,5.06,36.66857143,3
233305,3,4,0,3,0,0,5.06,36.66857143,3
233305,3,0,0,3,1,1,5.06,36.66857143,1
233305,3,10,0,4,0,0,5.06,36.66857143,3
233305,3,0,0,5,0,0,5.06,36.66857143,3
233305,3,4,0,5,0,0,5.06,36.66857143,1
233305,3,4,0,7,1,1,5.06,36.66857143,3
233305,3,0,0,4,0,0,5.06,36.66857143,3
233305,3,8,0,5,0,0,5.06,36.66857143,1
233305,3,0,0,3,1,0,5.06,36.66857143,2
233305,3,0,0,4,0,0,5.06,36.66857143,2
233305,3,3,0,4,0,0,5.06,36.66857143,2
233305,3,0,0,3,1,1,5.06,36.66857143,3
233305,3,10,0,2,0,0,5.06,36.66857143,2
233305,3,3,0,3,1,0,5.06,36.66857143,2
233305,3,0,0,4,1,0,5.06,36.66857143,2
233305,3,2,0,5,0,0,5.06,36.66857143,3
233305,3,14,0,3,0,0,5.06,36.66857143,3
233305,0,0,0,3,1,0,5.06,36.66857143,1
233305,3,10,0,4,0,0,5.06,36.66857143,2
233305,3,0,0,3,1,1,5.06,36.66857143,2
233307,1,12,0,3,0,0,5.06,30.19764706,2
233307,1,6,0,5,1,1,5.06,30.19764706,3
233307,3,0,0,5,1,0,5.06,30.19764706,1
233307,1,15,0,4,1,0,5.06,30.19764706,2
233307,3,9,0,8,1,1,5.06,30.19764706,3
233307,2,10,0,4,1,0,5.06,30.19764706,1
233307,3,6,0,4,0,0,5.06,30.19764706,1
233307,4,12,0,5,1,1,5.06,30.19764706,3
233307,3,8,0,3,1,0,5.06,30.19764706,2
233307,4,15,0,4,1,0,5.06,30.19764706,3
233307,6,7,0,3,0,0,5.06,30.19764706,1
233307,3,12,0,5,0,0,5.06,30.19764706,2
233307,4,0,0,3,0,0,5.06,30.19764706,2
233307,4,6,0,5,0,0,5.06,30.19764706,1
233307,1,14,0,8,1,1,5.06,30.19764706,3
233307,4,2,0,2,1,1,5.06,30.19764706,1
233307,2,9,0,7,0,0,5.06,30.19764706,2
233307,5,8,0,5,0,0,5.06,30.19764706,2
233307,4,10,0,6,1,0,5.06,30.19764706,3
233307,3,4,0,3,0,0,5.06,30.19764706,2
233307,4,10,0,3,1,1,5.06,30.19764706,1
233307,4,6,0,7,1,0,5.06,30.19764706,3
233307,3,4,0,5,1,0,5.06,30.19764706,1
233307,4,6,0,3,0,0,5.06,30.19764706,2
233307,2,9,0,5,0,0,5.06,30.19764706,3
233307,3,8,0,4,0,0,5.06,30.19764706,2
233307,3,7,0,3,1,0,5.06,30.19764706,1
233307,4,8,0,5,0,0,5.06,30.19764706,1
233307,3,0,0,6,1,1,5.06,30.19764706,3
233307,4,7,0,5,1,1,5.06,30.19764706,3
233307,3,0,0,3,1,0,5.06,30.19764706,1
233307,3,10,0,4,1,0,5.06,30.19764706,2
233307,2,0,0,2,0,0,5.06,30.19764706,1
233307,4,10,0,5,1,0,5.06,30.19764706,1
233309,7,6,1,4,0,0,5.06,30.19764706,3
233309,7,3,1,5,1,1,5.06,30.19764706,3
233309,4,8,1,2,0,0,5.06,30.19764706,1
233309,4,0,1,6,1,1,5.06,30.19764706,1
233309,4,0,1,5,1,0,5.06,30.19764706,1
233309,4,4,1,6,1,1,5.06,30.19764706,2
233309,4,3,1,3,0,0,5.06,30.19764706,1
233309,4,0,1,4,0,0,5.06,30.19764706,1
233309,4,5,1,4,0,0,5.06,30.19764706,2
233309,4,10,1,6,1,0,5.06,30.19764706,3
233309,4,0,1,3,1,1,5.06,30.19764706,2
233309,4,0,1,4,1,1,5.06,30.19764706,3
233309,4,0,1,3,1,1,5.06,30.19764706,2
233309,4,4,1,6,1,1,5.06,30.19764706,2
233309,4,0,1,4,0,0,5.06,30.19764706,3
233309,4,5,1,7,1,1,5.06,30.19764706,2
233309,4,10,1,7,1,0,5.06,30.19764706,3
233309,7,4,1,8,1,1,5.06,30.19764706,3
233309,4,3,1,2,0,0,5.06,30.19764706,3
233309,4,5,1,6,0,0,5.06,30.19764706,3
233309,4,8,1,2,1,0,5.06,30.19764706,2
233309,4,5,1,8,0,0,5.06,30.19764706,2
233309,4,4,1,2,0,0,5.06,30.19764706,2
233309,4,4,1,4,1,1,5.06,30.19764706,2
233309,4,8,1,3,0,0,5.06,30.19764706,1
233309,4,4,1,4,1,1,5.06,30.19764706,2
233309,4,0,1,6,0,0,5.06,30.19764706,2
233309,4,8,1,4,1,0,5.06,30.19764706,2
233309,4,2,1,4,1,1,5.06,30.19764706,2
233309,4,4,1,5,1,0,5.06,30.19764706,3
233309,4,4,1,4,0,0,5.06,30.19764706,3
233309,4,0,1,4,1,0,5.06,30.19764706,2
233309,4,0,1,2,0,0,5.06,30.19764706,2
233309,4,19,1,3,1,0,5.06,30.19764706,3
233311,4,0,1,1,1,0,5.06,26.32615385,3
233311,4,5,1,4,1,1,5.06,26.32615385,3
233311,4,0,1,2,1,1,5.06,26.32615385,1
233311,4,2,1,5,1,0,5.06,26.32615385,3
233311,4,1,1,2,1,0,5.06,26.32615385,1
233311,4,0,1,6,0,1,5.06,26.32615385,3
233311,4,4,1,5,0,1,5.06,26.32615385,3
233311,4,10,1,3,1,0,5.06,26.32615385,3
233311,4,9,1,8,1,0,5.06,26.32615385,2
233311,4,11,1,5,1,1,5.06,26.32615385,3
233311,4,5,1,3,1,1,5.06,26.32615385,2
233311,4,0,1,3,1,1,5.06,26.32615385,1
233311,4,0,1,2,0,0,5.06,26.32615385,1
233311,4,6,1,8,1,0,5.06,26.32615385,3
233311,4,8,1,4,1,0,5.06,26.32615385,1
233311,4,6,1,5,0,1,5.06,26.32615385,2
233311,4,2,1,4,1,1,5.06,26.32615385,1
233311,4,4,1,4,0,0,5.06,26.32615385,1
233311,4,0,1,5,0,0,5.06,26.32615385,1
233311,4,0,1,3,0,0,5.06,26.32615385,1
233311,4,0,1,5,1,0,5.06,26.32615385,3
233311,4,3,1,2,0,0,5.06,26.32615385,1
233311,4,8,1,6,0,0,5.06,26.32615385,2
233311,4,8,1,8,1,0,5.06,26.32615385,3
233311,4,0,1,3,1,0,5.06,26.32615385,1
233311,0,0,1,8,1,0,5.06,26.32615385,1
233311,4,8,1,5,1,0,5.06,26.32615385,1
233311,4,9,1,3,0,0,5.06,26.32615385,2
233311,4,0,1,4,0,0,5.06,26.32615385,1
233311,4,5,1,2,0,0,5.06,26.32615385,2
233311,4,8,1,2,1,0,5.06,26.32615385,2
233311,4,0,1,1,0,0,5.06,26.32615385,2
233311,4,4,1,4,0,0,5.06,26.32615385,3
233311,4,4,1,6,1,0,5.06,26.32615385,3
233311,4,0,1,3,0,0,5.06,26.32615385,1
233311,4,6,1,8,1,1,5.06,26.32615385,1
233311,0,0,1,5,1,1,5.06,26.32615385,2
233311,0,0,1,5,0,0,5.06,26.32615385,1
233311,4,8,1,4,0,0,5.06,26.32615385,2
233315,5,6,1,8,1,1,5.06,29.33485714,2
233315,5,0,1,1,1,0,5.06,29.33485714,1
233315,5,8,1,7,0,0,5.06,29.33485714,1
233315,5,6,1,3,0,0,5.06,29.33485714,1
233315,5,0,1,2,0,0,5.06,29.33485714,1
233315,5,10,1,3,1,0,5.06,29.33485714,3
233315,5,6,1,6,1,1,5.06,29.33485714,3
233315,5,0,1,3,0,0,5.06,29.33485714,1
233315,5,3,1,8,1,1,5.06,29.33485714,2
233315,5,0,1,4,0,0,5.06,29.33485714,1
233315,5,6,1,5,1,1,5.06,29.33485714,2
233315,5,8,1,8,1,0,5.06,29.33485714,3
233315,5,8,1,5,1,1,5.06,29.33485714,3
233315,5,8,1,5,1,0,5.06,29.33485714,1
233315,5,2,1,8,1,1,5.06,29.33485714,2
233315,5,6,1,7,1,1,5.06,29.33485714,3
233315,5,9,1,5,0,0,5.06,29.33485714,2
233315,5,0,1,1,0,0,5.06,29.33485714,2
233315,5,0,1,2,0,0,5.06,29.33485714,3
233315,5,8,1,7,0,0,5.06,29.33485714,2
233315,5,3,1,4,0,0,5.06,29.33485714,2
233315,5,5,1,7,1,1,5.06,29.33485714,1
233315,5,5,1,4,0,0,5.06,29.33485714,1
233315,5,4,1,5,1,0,5.06,29.33485714,3
233315,5,0,1,3,0,0,5.06,29.33485714,1
233315,5,5,1,4,0,1,5.06,29.33485714,3
233315,5,10,1,5,0,0,5.06,29.33485714,2
233315,5,0,1,4,0,0,5.06,29.33485714,1
233315,5,0,1,2,0,0,5.06,29.33485714,1
233315,5,0,1,3,0,0,5.06,29.33485714,2
233315,5,5,1,5,1,1,5.06,29.33485714,1
233315,5,8,1,5,1,1,5.06,29.33485714,3
233315,5,8,1,5,1,1,5.06,29.33485714,3
233315,5,0,1,3,0,0,5.06,29.33485714,2
233315,5,11,1,3,0,0,5.06,29.33485714,3
233322,5,0,1,4,0,0,5.06,32.085,3
233322,5,0,1,3,0,0,5.06,32.085,1
233322,5,0,1,4,0,0,5.06,32.085,2
233322,5,0,1,7,0,0,5.06,32.085,2
233322,5,0,1,6,0,0,5.06,32.085,1
233322,5,0,1,3,0,0,5.06,32.085,3
233322,5,0,1,3,0,0,5.06,32.085,3
233322,5,9,1,2,0,0,5.06,32.085,3
233322,5,0,1,2,1,1,5.06,32.085,2
233322,5,0,1,4,0,1,5.06,32.085,2
233322,5,20,1,6,0,0,5.06,32.085,3
233322,5,0,1,3,1,0,5.06,32.085,1
233322,5,4,1,3,0,0,5.06,32.085,3
233322,5,7,1,2,1,1,5.06,32.085,3
233322,5,10,1,4,0,0,5.06,32.085,2
233322,5,10,1,5,0,0,5.06,32.085,3
233322,5,10,1,5,0,0,5.06,32.085,3
233322,5,0,1,1,0,0,5.06,32.085,3
233322,5,0,1,1,0,0,5.06,32.085,2
233322,5,10,1,4,1,0,5.06,32.085,2
233322,5,0,1,3,0,0,5.06,32.085,1
233322,5,0,1,8,0,0,5.06,32.085,2
233322,5,0,1,8,0,0,5.06,32.085,2
233322,5,10,1,2,0,0,5.06,32.085,2
233322,4,8,1,6,0,0,5.06,32.085,2
233322,5,0,1,5,1,1,5.06,32.085,1
233322,5,0,1,6,0,0,5.06,32.085,2
233322,5,0,1,3,1,1,5.06,32.085,3
233322,5,0,1,2,0,0,5.06,32.085,2
233322,5,0,1,8,0,0,5.06,32.085,1
233322,5,10,1,5,0,0,5.06,32.085,1
233322,5,1,1,6,0,0,5.06,32.085,1
233324,0,12,0,3,0,0,5.06,38.02666667,1
233324,9,3,0,5,1,1,5.06,38.02666667,3
233324,0,0,0,2,1,0,5.06,38.02666667,2
233324,0,0,0,6,1,0,5.06,38.02666667,2
233324,9,4,0,8,0,0,5.06,38.02666667,2
233324,0,0,0,4,1,0,5.06,38.02666667,1
233324,9,0,0,3,0,0,5.06,38.02666667,2
233324,9,0,0,3,0,0,5.06,38.02666667,1
233324,9,0,0,8,1,1,5.06,38.02666667,1
233324,9,10,0,5,1,1,5.06,38.02666667,3
233324,0,0,0,5,1,0,5.06,38.02666667,1
233324,9,4,0,8,0,0,5.06,38.02666667,2
233324,9,0,0,6,1,0,5.06,38.02666667,1
233324,9,3,0,3,1,0,5.06,38.02666667,1
233324,9,3,0,6,0,0,5.06,38.02666667,2
233324,0,0,0,2,0,0,5.06,38.02666667,1
233324,9,0,0,1,0,0,5.06,38.02666667,2
233324,9,6,0,3,0,1,5.06,38.02666667,1
233324,9,0,0,5,0,0,5.06,38.02666667,3
233324,9,22,0,7,1,1,5.06,38.02666667,3
233324,9,0,0,3,0,0,5.06,38.02666667,3
233324,9,12,0,5,1,1,5.06,38.02666667,2
233324,9,0,0,4,1,1,5.06,38.02666667,1
233324,9,10,0,5,1,1,5.06,38.02666667,3
233324,9,0,0,3,1,1,5.06,38.02666667,1
233324,0,0,0,6,1,1,5.06,38.02666667,1
233324,0,0,0,4,0,0,5.06,38.02666667,1
243302,10,4,1,8,1,1,3,30.51055556,3
243302,9,4,1,3,1,0,3,30.51055556,1
243302,9,0,1,4,0,0,3,30.51055556,1
243302,9,11,1,8,1,1,3,30.51055556,2
243302,9,0,1,1,1,0,3,30.51055556,3
243302,9,0,1,5,1,1,3,30.51055556,1
243302,9,0,1,4,1,1,3,30.51055556,2
243302,9,0,1,2,0,0,3,30.51055556,1
243302,9,22,1,8,1,1,3,30.51055556,2
243302,9,4,1,3,1,1,3,30.51055556,2
243302,9,0,1,3,0,0,3,30.51055556,1
243302,9,0,1,1,0,0,3,30.51055556,2
243302,9,4,1,7,1,1,3,30.51055556,2
243302,0,0,1,1,0,0,3,30.51055556,1
243302,9,10,1,2,0,0,3,30.51055556,2
243302,9,0,1,5,1,1,3,30.51055556,1
243302,9,6,1,5,1,0,3,30.51055556,2
243302,9,17,1,2,1,1,3,30.51055556,1
243302,9,10,1,4,0,0,3,30.51055556,3
243302,9,0,1,5,1,0,3,30.51055556,2
243302,9,0,1,1,0,0,3,30.51055556,3
243302,9,10,1,7,1,1,3,30.51055556,1
243302,9,0,1,6,0,0,3,30.51055556,3
243302,9,8,1,4,1,1,3,30.51055556,3
243302,9,0,1,3,0,0,3,30.51055556,1
243302,9,22,1,6,1,1,3,30.51055556,3
243302,9,0,1,2,0,0,3,30.51055556,3
243302,9,0,1,2,0,0,3,30.51055556,3
243302,9,8,1,4,1,0,3,30.51055556,3
243302,9,0,1,4,0,0,3,30.51055556,1
243302,9,7,1,2,1,1,3,30.51055556,1
243302,9,2,1,3,0,0,3,30.51055556,3
243302,9,0,1,1,0,0,3,30.51055556,1
243302,9,12,1,2,1,0,3,30.51055556,1
243302,9,8,1,5,1,1,3,30.51055556,3
243302,9,0,1,4,1,1,3,30.51055556,2
243304,10,3,0,3,0,0,3,29.68594595,1
243304,10,0,0,3,0,0,3,29.68594595,2
243304,10,1,0,4,1,1,3,29.68594595,3
243304,10,0,0,1,0,0,3,29.68594595,1
243304,10,0,0,3,0,1,3,29.68594595,2
243304,10,4,0,4,1,1,3,29.68594595,2
243304,10,6,0,4,1,0,3,29.68594595,1
243304,10,10,0,4,1,1,3,29.68594595,2
243304,10,4,0,8,1,1,3,29.68594595,1
243304,10,0,0,4,1,0,3,29.68594595,1
243304,10,4,0,6,1,0,3,29.68594595,3
243304,10,7,0,3,0,0,3,29.68594595,1
243304,10,5,0,8,1,1,3,29.68594595,3
243304,10,8,0,3,1,0,3,29.68594595,1
243304,10,12,0,6,1,1,3,29.68594595,2
243304,10,0,0,7,1,1,3,29.68594595,1
243304,10,0,0,5,1,1,3,29.68594595,1
243304,10,13,0,8,1,1,3,29.68594595,3
243304,10,2,0,8,1,1,3,29.68594595,3
243304,10,8,0,2,0,0,3,29.68594595,1
243304,10,4,0,6,1,0,3,29.68594595,3
243304,10,6,0,3,0,0,3,29.68594595,2
243304,10,6,0,2,1,0,3,29.68594595,1
243304,10,0,0,3,1,1,3,29.68594595,1
243304,10,8,0,4,1,1,3,29.68594595,3
243304,10,0,0,5,1,1,3,29.68594595,1
243304,10,6,0,4,1,1,3,29.68594595,2
